annotation_id,text,pred_label,label,method,question,answer
Wiki_articles-paragraphs-wikiAlbrecht Durer-17.txt:1:1,maximilian death durer . durer imperial pension maximilian emperor charles v who to be crowned aachen . durer wife rhine cologne antwerp in silverpoint chalk charcoal . coronation cologne lochner ghent eyck . durer how . . . durer . durer maximilian daughter margaret austria margaret declined to . bernard van jan gerard horenbout jean joachim patinir and tommaso vincidor though . christian ii durer brussels king . king golden land - aztec treasure hernan cortes holy roman emperor charles v fall of . durer florins . durer coral weapon east indies . pension durer - - -,0,0,multirc_lei_top_k_direct,"What was more beautiful than miracles , according to Durer ?","100,000 florins"
Wiki_articles-paragraphs-wikiAlbrecht Durer-25.txt:1:3,"<S> durer the artists few cities . major artists such as raphael titian and parmigianino all of collaborated printmakers their work . had successors little masters durer . . durer ) , agostino ) . however , durer alps . durer italy venice were less italian . self dramatizing self portraits influence the 19th 20th century . durer , works in germany durer early nineteenth century german nationalism 1945 . durer proportions ' . durer lucas cranach the elder . ) cranach .",0,1,multirc_lei_top_k_direct,Who was not intimidated by Durer in producing large engravings ?,Leyden
Wiki_articles_wikiAlexander II of Russia-0.txt:2:3,alexander ii : aleksandr nikolaevich . aleksandr nikolaevich : [ ' ' [ . . - 13 march [ o . . petersburg the emperor of march 1855 . king of poland grand duke . alexander peter the great . emancipation serfs alexander liberator : . ; ipa : [ alji ' @ ' . tsar . . alexander . napoleon iii austria emperors . caucasus turkestan . congress berlin alexander . . alexander revolutionary anarchistic,1,0,multirc_lei_top_k_direct,Why is Alexander II called Aleksandr Osvoboditel ?,He was like Peter the Great
Wiki_articles_wikiAlexander II of Russia-0.txt:3:7,alexander ii : aleksandr nikolaevich . aleksandr nikolaevich : [ ' ' [ . . - 13 march [ o . . ] petersburg the emperor of russia march 1855 his . king of poland grand duke finland . alexander peter the great . emancipation serfs alexander liberator . aleksandr ; ipa : [ alji ' . tsar . . foreign alexander . napoleon austria emperors . caucasus turkestan . congress berlin alexander . uprising . alexander revolutionary anarchistic,0,1,multirc_lei_top_k_direct,How many years after the end of the war with Turkey was Alexander II assassinated ?,3
Wiki_articles_wikiAlexander II of Russia-11.txt:15:2,alexander ii ' s autonomy . . . finnish language the common people national language equal the society . alexander ii good tsar . homogeneous . war uprising . language ties .,1,1,multirc_lei_top_k_direct,What were the results for Finland establishing its own language ?,It opened up opportunities for a larger population of the society and diluted ties with Sweden
Wiki_articles_wikiAlexander II of Russia-11.txt:5:2,alexander ii ' s autonomy russia . . . language the common people national language equal . alexander ii good tsar . homogeneous . war uprising . nationalism language ties .,1,1,multirc_lei_top_k_direct,How did encouraging Finnish language help the people ?,It diluted ties with Sweden and increased its autonomy from Russia
Wiki_articles_wikiAlexander the Great-11.txt:3:1,"<S> mother dropping brother king alexander epirus dodona molossians . illyria refuge illyrian king guest . philip intended son . alexander macedon family demaratus two . satrap governor ) pixodarus . olympias alexander philip . alexander thessalus pixodarus daughter son , alexander . philip alexander daughter . corinthians .",0,1,multirc_lei_top_k_direct,After fleeing Macedon who treated Alexander as a guest ?,The Illyrian King
Wiki_articles_wikiAlexander the Great-11.txt:6:0,"<S> brother king alexander epirus dodona molossians . illyria illyrian king . philip intended son . macedon family two . satrap governor ) pixodarus daughter . olympias alexander philip arrhidaeus . alexander thessalus corinth pixodarus daughter illegitimate son , alexander . philip alexander daughter . corinthians thessalus .",1,1,multirc_lei_top_k_direct,Why did Philip stop negotiations and scold Alexander ?,Because Alexander sent an actor to tell Pixodarus that he should offer his daughter to him instead because Arrhidaues was illegitimate
Wiki_articles_wikiAlexander the Great-18.txt:10:0,". . country independent thracians thracian . macedonians triballi river danube . alexander danube . . alexander illyria , taulanti . illyria alexander the two rulers . . the thebans athenians . . other cities thebes . theban alexander between the other boeotian . thebes peace . alexander antipater .",0,1,multirc_lei_top_k_direct,How did the Thebans rebel against Alexander ?,Decided to fight
Wiki_articles_wikiAlexander the Great-18.txt:3:0,alexander . . country the independent thracians thracian . macedonians triballi river danube . alexander danube . . alexander illyria taulanti . illyria alexander the two . . alexander thebans athenians . . other cities thebes to . theban alexander between the other boeotian . thebes peace . alexander antipater .,0,0,multirc_lei_top_k_direct,Did Alexander begin his Asian campaign before his defeat of Thebes ?,Before
Wiki_articles_wikiAlexander the Great-34.txt:2:2,"<S> persian court social superiors . the . cost sympathies countrymen . plot life one philotas executed . son father , vengeance . most , alexander personally cleitus black , maracanda samarkand uzbekistan ) , cleitus alexander most especially , in oriental . asian plot . historian callisthenes plot . callisthenes .",0,1,multirc_lei_top_k_direct,Was Philotas 's father killed because he was ?,Yes
Wiki_articles_wikiAlexander the Great-50.txt:4:1,. son alexander iv roxane alexander death . diodorus alexander companions - - . arrian alexander was . diodorus perdiccas . perdiccas roxane antipater . meleager . alexander half philip . alexander philip iii were joint name . dissension macedonians . perdiccas power each general . perdiccas unity successors ) world power ptolemaic egypt selucid mesopotamia asia anatolia . both alexander iv philip were .,0,0,multirc_lei_top_k_direct,What arrangement was rejected by the infantry and Meleager ?,The discussion
Wiki_articles_wikiAlexander the Great-50.txt:5:0,. son alexander iv roxane alexander death . diodorus alexander companions kingdom - - . arrian alexander was . diodorus perdiccas . perdiccas roxane antipater . . alexander half brother philip . two alexander iv philip iii were joint name . dissension macedonians . perdiccas each general . perdiccas successors ) hellenistic world power ptolemaic egypt selucid mesopotamia asia anatolia antigonid . both alexander iv philip were .,0,1,multirc_lei_top_k_direct,What is the discrepancy over what Alexander did on his deathbed ?,Who he chose as successor
wikiMovieSummaries-10376197.txt:9:6,"<S> boy , birthday jill . train station control roundhouse tillie friend chip four other trains georgia engine passenger engine jebediah out engine pete . tower farnsworth pete tillie jebediah tower . georgia birthday train . panda perky . roundhouse doc . rollo doc . farnsworth pete train . tillie tower tillie . jebediah roundhouse . chip tillie tower birthday train .",0,0,multirc_lei_top_k_direct,Who are the three human characters ?,Perky
wikiMovieSummaries-18640799.txt:8:3,sunita student . sanjay singhania businessman anterograde . sanjay . sunita . sanjay man polaroid man ` ` ' ' . sanjay memory 15 . sanjay . sanjay sweetheart kalpana were . ` ` ghajini ' ' . inspector arjun yadav sanjay flat . yadav sanjay . yadav . sanjay singhania air voice . sanjay kalpana apartment . kalpana air voice kalpana .,0,1,multirc_lei_top_k_direct,"Every 15 minutes , Sanjay goes through what process , Which frustrates his attempts to avenge the death of his sweetheart ?",He forgets about facts
wikiMovieSummaries-18640799.txt:9:4,<S> sunita student . sanjay singhania notable businessman anterograde . sanjay . sunita . sanjay man . polaroid man ` ` ' ' . sanjay . sanjay . sanjay sweetheart kalpana were . ` ` ghajini ' ' . inspector arjun yadav sanjay flat . yadav sanjay . yadav . sanjay singhania air voice . sanjay kalpana apartment . kalpana air voice kalpana .,0,1,multirc_lei_top_k_direct,Why does Sunita 's professor deny access to Sanjay 's records ?,Because it's under investigation
wikiMovieSummaries-2444093.txt:10:0,virus out % population bregna city - . bregna idyllic everyone dreams . on flux member ` monicans ' underground rebel communicate telepathy handler . station on una monican . on monicans . on bregna trevor . clone recycled dna . dead individuals . . trevor infertility . on clone trevor katherine katherine . trevor una .,1,1,multirc_lei_top_k_direct,Why are people suffering from bad dreams ?,Virus
wikiMovieSummaries-2444093.txt:9:4,"<S> virus wiped out % population bregna city - , . bregna idyllic . on flux member ` monicans ' underground rebel communicate telepathy handler . station on una monican . on monicans . on bregna trevor . clone . dead individuals . . trevor clone ancestors infertility . on clone trevor katherine katherine . trevor una .",0,0,multirc_lei_top_k_direct,Why is Trevor 's are experimenting to try and his clone ancestors ?,For money
wikiMovieSummaries-261107.txt:9:1,haines miriam anne . miriam haines stranger . bruno compartment bruno guy ` ` miriam guy bruno father . strangers bruno . guy compartment bruno . guy cigarette lighter anne guy bruno . bruno miriam beaux guy lighter . guy train guy . bruno guy guy bruno father . bruno guy house father pistol . bruno morton guests guy anne .,1,1,multirc_lei_top_k_direct,The guy hurriedly leaves the compartment but leaves Bruno thinking he has agreed to the deal . what does he accidentally leave behind,The guy leaves his cigarette lighter behind
wikiMovieSummaries_31093623.txt:0:5,"vegas one . ralph been hamster henry . ralph flight attendant paula . traffic . forrest willsy baggage . violent ralph . , . . shilah kit bag plane cargo . flight attendant jenny henry ed nial preston plane . shilah kit nial gun hold . plane jenny infected captain forrest nial captain blood nial .",0,0,multirc_lei_top_k_direct,What causes Ralph to bite the flight attendant ?,Ralph became infected because he had been bitten by a bird
wikiMovieSummaries_31093623.txt:3:0,"las vegas nevada one ralph . ralph been henry . ralph flight attendant paula . landing traffic . captain forrest willsy baggage . ralph . , . cdc . military shilah kit bag plane cargo hold . attendant jenny henry ed nial preston plane . shilah kit nial gun . plane , jenny infected captain forrest nial captain nial .",0,0,multirc_lei_top_k_direct,"What was the original destination of the plane , and where did it land ?",Nevada
wikiMovieSummaries_3614683.txt:3:4,<S> littlefoot children ` ` lone dinosaur ' ' longneck sharptooth . sharptooth . sharptooth ` ` dinosaur ' ' eye . neck . ` ` ' ' . . kids littlefoot . . longneck ` ` doc ' ' . littlefoot eye . littlefoot doc . . infant nieces twins dinah and dana . friends dinah . .,0,0,multirc_lei_top_k_direct,Where Dinah and Dana go when they heard the story of The lone Dinosaur from Littlefoot ?,Big Water
wikiMovieSummaries_5787450.txt:1:1,<S> simms educated tycoon worse free . emery man that was to get out . man . emery n ' t man cell phone . phone call friend who answer phone . alannah . . . man . man emery . emery alannah condo . friend condo condom . alannah . . emery friend emery emery . emery ' friend . . .,1,1,multirc_lei_top_k_direct,What two thinks does Emery fail to notice ?,"The cell phone of killed man, and Alannah was working an angle to get what she wants"
wikiMovieSummaries_5787450.txt:2:2,<S> simms educated and tycoon worse free allanah . emery man that was to get out . man . emery n ' t man phone . he phone call friend who answer phone . alannah . . . man . man emery . emery alannah condo . friend condo condom . alannah . . emery friend emery emery . emery ' friend . . .,0,0,multirc_lei_top_k_direct,Where do Emery and Allanah have sex ?,At the restaurant
