annotation_id,text,pred_label,label,method,question,answer
Wiki_articles_wikiAlexander II of Russia-0.txt:2:3,": aleksandr ii nikolaevich , tr . aleksandr ii nikolaevich ; ipa : [ alji ' ksandr fta ' roj njika ' lajivjitc ] ; 29 april [ o . s . 17 april ] 1818 in moscow - 13 march [ o . s . 1 march ] 1881 in saint petersburg ) was the emperor of russia from 2 march 1855 until his assassination in 1881 . he was also the king of poland and the grand duke of finland . alexander",0,0,multirc_lei_contiguous_direct,Why is Alexander II called Aleksandr Osvoboditel ?,He was like Peter the Great
Wiki_articles_wikiAlexander II of Russia-0.txt:3:7,": aleksandr ii nikolaevich , tr . aleksandr ii nikolaevich ; ipa : [ alji ' ksandr fta ' roj njika ' lajivjitc ] ; 29 april [ o . s . 17 april ] 1818 in moscow - 13 march [ o . s . 1 march ] 1881 in saint petersburg ) was the emperor of russia from 2 march 1855 until his assassination in 1881 . he was also the king of poland and the grand duke of finland . alexander",0,1,multirc_lei_contiguous_direct,How many years after the end of the war with Turkey was Alexander II assassinated ?,3
Wiki_articles_wikiAlexander II of Russia-11.txt:15:2,"the elevation of finnish from a language of the common people to a national language equal to swedish opened opportunities for a larger proportion of the society . alexander ii is still regarded as "" the good tsar "" in finland .",0,1,multirc_lei_contiguous_direct,What were the results for Finland establishing its own language ?,It opened up opportunities for a larger population of the society and diluted ties with Sweden
Wiki_articles_wikiAlexander II of Russia-11.txt:5:2,"elevation of finnish from a language of the common people to a national language equal to swedish opened opportunities for a larger proportion of the society . alexander ii is still regarded as "" the good tsar "" in finland .",0,1,multirc_lei_contiguous_direct,How did encouraging Finnish language help the people ?,It diluted ties with Sweden and increased its autonomy from Russia
Wiki_articles_wikiAlexander the Great-11.txt:3:1,"king alexander i of epirus in dodona , capital of the molossians . he continued to illyria , where he sought refuge with the illyrian king and was treated as a guest , despite having defeated them in battle a few years before . however , it appears philip never intended to disown",0,1,multirc_lei_contiguous_direct,After fleeing Macedon who treated Alexander as a guest ?,The Illyrian King
Wiki_articles_wikiAlexander the Great-11.txt:6:0,"daughter of a carian , explaining that he wanted a better bride for him . philip exiled four of alexander ' s friends , harpalus , nearchus , ptolemy and erigyius , and had the corinthians bring thessalus to him in chains .",0,1,multirc_lei_contiguous_direct,Why did Philip stop negotiations and scold Alexander ?,Because Alexander sent an actor to tell Pixodarus that he should offer his daughter to him instead because Arrhidaues was illegitimate
Wiki_articles_wikiAlexander the Great-18.txt:10:0,"the thebans and athenians rebelled once again . alexander immediately headed south . while the other cities again hesitated , thebes decided to fight . the theban resistance was ineffective , and alexander razed the city and divided its territory between the other boeotian cities . the end of thebes cowed athens , leaving all of",0,1,multirc_lei_contiguous_direct,How did the Thebans rebel against Alexander ?,Decided to fight
Wiki_articles_wikiAlexander the Great-18.txt:3:0,", the thebans and athenians rebelled once again . alexander immediately headed south . while the other cities again hesitated , thebes decided to fight . the theban resistance was ineffective , and alexander razed the city and divided its territory between the other boeotian cities . the end of thebes cowed athens , leaving all of",0,0,multirc_lei_contiguous_direct,Did Alexander begin his Asian campaign before his defeat of Thebes ?,Before
Wiki_articles_wikiAlexander the Great-34.txt:2:2,"cleitus the black , during a violent drunken altercation at maracanda ( modern day samarkand in uzbekistan ) , in which cleitus accused alexander of several judgemental mistakes and most especially , of having forgotten the macedonian ways in favour of a corrupt oriental lifestyle . later , in the central asian campaign , a second plot against his life",0,1,multirc_lei_contiguous_direct,Was Philotas 's father killed because he was ?,Yes
Wiki_articles_wikiAlexander the Great-50.txt:4:1,"unity collapsed , and 40 years of war between "" the successors "" ( diadochi ) ensued before the hellenistic world settled into four stable power blocks : ptolemaic egypt , selucid mesopotamia and central asia , attalid anatolia , and antigonid macedon . in the process , both alexander iv and philip iii were murdered .",0,0,multirc_lei_contiguous_direct,What arrangement was rejected by the infantry and Meleager ?,The discussion
Wiki_articles_wikiAlexander the Great-50.txt:5:0,"for power . after the assassination of perdiccas in 321 bc , macedonian unity collapsed , and 40 years of war between "" the successors "" ( diadochi ) ensued before the hellenistic world settled into four stable power blocks : ptolemaic egypt , selucid mesopotamia and central asia , attalid anatolia , and antigonid macedon . in the process , both alexander iv and philip iii were murdered .",0,1,multirc_lei_contiguous_direct,What is the discrepancy over what Alexander did on his deathbed ?,Who he chose as successor
wikiMovieSummaries-10376197.txt:9:6,"young little blue switcher engine , along with her best bird friend , chip , wakes up four other trains : georgia , a kind all - purpose engine , farnsworth , a stuck - up passenger engine , jebediah , a worn - out old engine , and pete , a gruff , burly freight engine . after the tower assigns farnsworth and pete their",0,0,multirc_lei_contiguous_direct,Who are the three human characters ?,Perky
wikiMovieSummaries-18640799.txt:8:3,"` ` ghajini ' ' , a notable social personality in the city . police inspector arjun yadav , on the case of the serial murders , tracks sanjay down to his flat and attacks and disables him . yadav finds two diaries where sanjay has chronicled the events of 2005 and 2006 . the film flashes back to 2005 as yadav reads the diary . sanjay singhania is shown as",0,1,multirc_lei_contiguous_direct,"Every 15 minutes , Sanjay goes through what process , Which frustrates his attempts to avenge the death of his sweetheart ?",He forgets about facts
wikiMovieSummaries-18640799.txt:9:4,"` ` ghajini ' ' , a notable social personality in the city . police inspector arjun yadav , on the case of the serial murders , tracks sanjay down to his flat and attacks and disables him . yadav finds two diaries where sanjay has chronicled the events of 2005 and 2006 . the film flashes back to 2005 as yadav reads the diary . sanjay singhania is shown",0,1,multirc_lei_contiguous_direct,Why does Sunita 's professor deny access to Sanjay 's records ?,Because it's under investigation
wikiMovieSummaries-2444093.txt:10:0,"out 99 % of the earth ' s population , all of the survivors inhabit bregna , a walled city - state , which is ruled by a congress of scientists . although bregna is idyllic , people are routinely disappearing and everyone is suffering from bad dreams . on flux is a member of the ` monicans ' , an underground rebel",0,1,multirc_lei_contiguous_direct,Why are people suffering from bad dreams ?,Virus
wikiMovieSummaries-2444093.txt:9:4,"wiped out 99 % of the earth ' s population , all of the survivors inhabit bregna , a walled city - state , which is ruled by a congress of scientists . although bregna is idyllic , people are routinely disappearing and everyone is suffering from bad dreams . on flux is a member of the ` monicans ' , an underground rebel",0,0,multirc_lei_contiguous_direct,Why is Trevor 's are experimenting to try and his clone ancestors ?,For money
wikiMovieSummaries-261107.txt:9:1,"s room , and a pistol . soon after , bruno appears at a party at senator morton ' s house and hobnobs with the guests , much to guy ' s apprehension and anne ' s increasing suspicion .",1,1,multirc_lei_contiguous_direct,The guy hurriedly leaves the compartment but leaves Bruno thinking he has agreed to the deal . what does he accidentally leave behind,The guy leaves his cigarette lighter behind
wikiMovieSummaries_31093623.txt:0:5,"the hold . while in the plane , jenny is attacked by an infected captain forrest and nial shoots and kills him , but it seems that some of the captain ' s blood had gotten into nial ' s eye .",1,0,multirc_lei_contiguous_direct,What causes Ralph to bite the flight attendant ?,Ralph became infected because he had been bitten by a bird
wikiMovieSummaries_31093623.txt:3:0,"cargo hold . the lead flight attendant jenny , henry , ed , nial britz , and preston sneak back into the plane to retrieve it . they retrieve shilah ' s kit and nial ' s gun and they try to leave the hold . while in the plane , jenny is attacked by an infected captain forrest and nial shoots and kills",0,0,multirc_lei_contiguous_direct,"What was the original destination of the plane , and where did it land ?",Nevada
wikiMovieSummaries_3614683.txt:3:4,"children a story about ` ` the lone dinosaur ' ' , a legendary longneck who once protected the great valley from the most ferocious sharptooth ever to live . a fight ensued , which led to the sharptooth ' s death . however , the sharptooth left ` ` the lone dinosaur ' ' with a scar slashed across his right eye .",0,0,multirc_lei_contiguous_direct,Where Dinah and Dana go when they heard the story of The lone Dinosaur from Littlefoot ?,Big Water
wikiMovieSummaries_5787450.txt:1:1,a highly educated and successful business tycoon whose life takes a turn for the worse when he engages in an adulterous fling with the wildly free - spirited and exotic allanah . emery kills a man that was trying to get information out of him . it is then witnessed by a man who runs and flees afterwords . emery does n ' t see that the man he killed cell phone is,0,1,multirc_lei_contiguous_direct,What two thinks does Emery fail to notice ?,"The cell phone of killed man, and Alannah was working an angle to get what she wants"
wikiMovieSummaries_5787450.txt:2:2,educated and successful business tycoon whose life takes a turn for the worse when he engages in an adulterous fling with the wildly free - spirited and exotic allanah . emery kills a man that was trying to get information out of him . it is then witnessed by a man who runs and flees afterwords . emery does n ' t see that the man he killed cell phone,0,0,multirc_lei_contiguous_direct,Where do Emery and Allanah have sex ?,At the restaurant
